ssad24,"['284f02a493df0fea49abf9468fa8c4fec4f044bc', '1d0187090cf987060c9a86c04ac41575100b6668', '00409c3ae7385f594e2e4b094ef88e23a02889d1', 'a5af4626f38dcadf8a64fc0edea5dedf2260c5b2', '3d6ce6b366e88bb740df0bc3bacf3eb1ecccf125', '05e1056d57b52d9ced2750e773bfc27b845c05db', '215590ec39cf9e52fd96851be2b564b3815fae37', 'fa7308b47ba795078bf5ad05bf186f0c3f8a65d6', 'f0138500db9ba7c8321fbaad524080dcd0873a39', '61ea63e894fc5048c2012b7dc3b611b7cb6b5292', '6b1db3625c58429d2d195850ddf721d10e7ef60c', '751c67f786118f07c0fefee7c8671c21f74ef956', '4f991fef94020cc0f3a66947785796349dabdc37', '3653eb80f68e7cd77c55035401f8b1b842a1a4d4', '744f41c6cd91ebc8277faf1254c0185dffec08b3']"
ssad25,"['c02814af0c163c4f8250a096720c1ac6d21c3304', '9087042ad3e3796cd8fe16c10d790cb264ff8b59', 'ecdc66fe03a201f1584654bab9c18787e2e7ea6d', 'e6f707ba19fcfed33740595f29214aec321b2f61', '397c7f5c50bfca573a55373e7ac2bcadf8b99811', 'bb7751d0fd1f8243286b49fa1882eec15ced330b', 'f929d606f5fe41d19d6582f209d4371667b94bee', '2a8d044332297442054b5f3fb8bac302738f3b8e', 'acf8eaa09c9bfbb6c462f28971546ed463251f5b', 'ea2e8e6ab56fad8a06c61ef235f33ce7e1c11281', '88425a74962f2be94e78cb3fd497e793d07d3d45', '74c9f5ab10a112a853646f9aea4d61472080f1f9', '2d7b79b8df6099f1e3056689bdf5da65b1267e6d', 'e05c6b52faca0c526aa9a4abffbc2268d111431b', 'ab916571afbc32ad6537a1281fe5ae1c8f2feac5']"
ssad26,"['0c3fd4ca9f7760ce80ed293f78fb9c7c98ad98e5', '94caa12ed8702823fd0f1d61cd29b09bb238a0ac', '5c6aff8e7f2ec5f780be29c7995f6ba0065a9834', 'e1d1d811b3061d90b808d7a70a61b03fb83448fa', '5de46e3609b61141ea571364b09251c878c525e3', 'b7d3ea209eee121c5ad9afc00d000a23a01d39ed', '0fb85b9b7cbeed32fac5e3613cf64dcff4f4abbb', '2fdbf18faf3a172c475faf5cca797c21e134660e', '522f26d7588e21436c8f66737ff3b066e332d43d', 'f58bba70b5e7c14637f442ae02d44d9b1be595e2', 'fc1e4d4d1f10277e148514127a8ffcb00fec0545', 'e95cc09ae0b0ec3e907213a540af3b96ca13b590', '074609d8d0ad3ca07bf58f07f91c18fa831c965c', '8299cb1b253c02440a8c388ae3097c35ba2df620', 'f829e21531e11778f787c739c1a40cc224da3552']"
ssad27,"['2121a31e581dfbdae9e4dbdee7adecc8fe377c77', 'ddd1a85f16b9a270262ee3f2ae3e88f29543b6d7', '95a6292c03f275f2458781248a71c4f1a02d5d2f', '9391e324b7a0a8e3347b0ffd2f943806ddc9bed0', '18ba974fe5b7bbb94807dc81432300abf9ce00c7', 'd90a71ae048fbbcbe7fc705f93a12ae1b8fe0699', 'a89338e912c2b2513790a597a9980a7d5e04d668', '128f5dd23e7f8cb5df1b4b7f4342c71ab44b0750', '60c347452c9db3ab80086da9b984f1b6987edeb1', 'cf50e0d25cbe3d25cd48098fdd3667b2c2a005d3', '4980494388feeb542f1602b86198920c5269822b', '7a373786725babf167206dd85a82d1cb6772a366', '4c08ae30d1975372a4dc00aa099750c115246cd2', 'b5b27e749439b70c95cab97f5fd30b8c186ce6e4', '20970cf84f19ab4af6b00c14b0d7db682f10968e']"
ssad28,"['de5085be4a6d5b3960847cd64d91dee7506c428f', '040132843eb6d015f1a5839a21f3003c43e41115', '44956c163cd6b72e015ded746c940eab0eaf125f', '3aec7c254ffd939abcd52383816cae43c431cf8d', 'c09201a9710b610ef08a5ec9220b43e68dc276c3', 'd890171beb65a24dfac28225c2df2e64996fdfb5', '83941f5814a31a79612fae47662e322070bda9bd', 'c1286b6811c167d658b2a9b4bc63517b237d455c', '31996faf7479eabb6c48de9ec4b21ddb28e6b0ea', 'd95b07a922cadad516f954e18be90131ed1a7d62', 'beba8bff541916e8e63931a17acd99677896ae7e', '084894c9de3f1ef0d51f9cee50fbbe97583dc4ec', 'c0817248a14696e859696a581c365e16a62d2efd', '6d3f4aed1e94869236e96a8ee5ec8586b5af1666', 'fc28579ca29608fe4a1f60c4c3fdb9e56b2d8bbb']"
ssad29,"['5b84d23006455bb38fcc8570e809c167dcd124c8', 'acde7c35787c1a2faaed1e56331f18b7d57218a5', 'ffa5342c8ea37cf9edc614d2154cd43fb442e0ce', '42b754c7c5bc608f5113d0454a98a9887dfdc16b', 'fed08bfc8d563f8e3bf8ddf356f2a102606a02f3', '8ba935378ab03bf7af261ec7c740b96c7b7ee06f', '54238bc592a70dcd08ce4138a7e021910657ec54', '19c216d1dad0aaae5282773ac7b9a5b5c4087ec6', '8aac9764f63627ce1d2339d841991a29ebcdb100', '7635fa5fd4bd69f1f0d8ee47132a143e617d2aeb', 'd7b6a5ecb97c779897de6f0d732be324b0c24929', '250a7844b5230655095390d4063dd3767da584d8', 'fa2562c104d05706d8bd64a3d5781b17ac80a5b4', 'c41e95c9b95d9dacf13308ce8174c418635b744f', '1a8acaaaf6a2ef27c1e58e77a79890cf4d16d184']"
ssad30,"['db6a91c8301a539c23626000b32a84ef6bc885e4', '11216266ccc55248b64ef5a133dd5cf081834bf6', 'fbebf61d329bac0b8c7437c4650797072cf1de37', '3dd31598b88cf3f753a20259fd31f3a8096e01ab', '11638289232f2df5a5352832e47be0bbf4c5004b', '42bad71fbbe1ec4e6d1e17a9a694417df626ef8b', '929708e61db686b24281ba2490480bb069571d6a', 'a05161ab9430f56843e9ee8c2890ab5926776774', '39f410cbad8dd5a7cc83d072bc2953d2392f01f1', '098f7cbdeccc8ce0e4b6e3c4a0799fd4497a8133', '984d2b9004f9d1e5ab9888126b6a9d3d20155ebe', '5dac4c4e06b5c4abef87205d5b34e95c9ff76a9a', '06079dca07604f216c6af5daad4d5f834c191515', '42e2fa6186b03d6378af3d0d4827818e3c10cb10', '4b366e7b46d2915262957aafb6b894dba0134f2b']"
ssad31,"['98e1c9c3a838254f97799f0328ad6b537cf69a87', '4b1a9a3fead6c5c47748e68fdc7f54a00a01f8d5', '303e03e10a4984c31fd9443a49a3ae97c8508b09', 'ebf76683dd5772ef008644d28b0dfd48d9648781', '8ea0164277b964c334d85a72d5879f29d40c115b', '2961af50ede4e3f23035d0eb18850d5a9a6579f1', '29812a136671a1cfd2308d4c6391d6ec7c431a4e', '9aad4e44b322980d4663fae85c249c0f66ee1e18', 'a4d31ed1d11028d7a060dab63281e40e7497b459', '5e4fb56af5847c2dff0f06272928e390e8037b86', 'bf980882188488144930c2f975c66d470b9122bb', '0dd03b9408fce1f6302800e33deef000ceac980a', '34b6f2bd69712953410f582558bc5612a691be68', '7c152644a380877c25c8f9b9cbb03e2d3fe970b0', '252f85996a42ee6a3d0da46c39f95950102d52a5']"
ssad32,"['f01d11984e013a720bf9c8677c88327579833067', '6ef0d043a71fc93b13e7090611f255de37ef522d', 'f0e534e16f826de05ed88183da3b5f0a0f03e6e5', '86e29a2db78e032efd7f31a2c3f27b39008ba2c3', '310a8ba1f13341d050525422867f9608e05cad64', 'bbab0ad7e0d75c20a6d4642d225147bcbc57795b', '8b3bfb48c467898e630ce67ba31e8aa6f421887a', '4b7f8159ed714663070e81fbe6d9547893f79d1d', '9438c28ee1d5a3bd5d70e697d0084d968938213c', '4768034f1d997d182b486cc356dffed5d3bc85a9', '3a478cfd0f5641c118a57bce82b75ae4ecc3261e', '3188768ff239e2799e228dabb589088839dbfdb8', 'ec18a3c65e07b6e6a11e18a1d28b371f083dcb28', '6c4d7b4507fb677ea994443e4334604099b94b6e', '989bca14e2a34118d4ba29e56cb34b4589f4c9b4']"
ssad34,"['3333e375b858650db7ce03137ace5a2f24821210', '98cefa4909ba5c1ed9864589e634647be6831376', 'f3707ed99fa7bf30c6f014321cad8c952b1f7fad', 'eef358ad7e561be5a15b5cc21f895aebd04f98b3', 'def8f67cd71f8a9c8a0413aed050ee426d794525', 'c26a0b43efc70d2bfbdc578e662c24b019dc5df4', '348b0a73993c081e3deaa50e3145e2923baaf447', '169458ce381601f827debb2f7b44e4cf05f7ca46', 'a3894e743d54ccb57148a5850bd892c6184b5809', 'd873a1f52ec8f46323534bfdf5ea1dd0b07fa101', '0c4e6c579ba35f293affed285caa6c597398c7aa', '4b46dae383622d9bde551c341b06e5ae91e7dcaa', 'c9ff64304c53512dfb2f9efc1174c4368c380ee8', '1baef472dfa4fc20143ea14f3beab55dd6aa69b8', '943fed17fa49e6084daceb3a3eff7b431f7526c0']"
ssad35,"['020bdd88c4c20347387b62ec63d3a9f7a78287b2', '8a9bf6cc1c877bad11dfb6cfaaf4a9d8f36261cf', 'bd7449e2f9da38313a1af1f2b767a0760b022c58', 'f2d23f07098c28193434aca2552e955e3968ed59', 'eddacd55f742f7815217797cc8b533a6e2f86b13', '5c67dc2563b32681e88d7bf1f11d6b7a7afe9c09', 'c4f762b393dcf152e99cbaf01abc9c01cde9a4ec', 'e4d9d3b0d9cc7f694fd96ea6c29faf319142120b', '33fa7a642d7e21128574c8ad088fd36ce5415391', 'bb6d812bca3a76f200e931f6956920487dc62fe2', 'b389238296b40d90643835490b2fc8d9739ba936', 'c552fdba00ff57f3edc8ac0dc6dae2625a083a06', '7fc02c8315beb5ee42318a66aeb68557dd58a309', 'bcbc0c92dc8fb37d477c10eec048e1543f845af9', '99d5f818b38ecbb4c631b44d471e95c851261717']"
ssad36,"['1ff85bc73a29e1813fe33a3f1ed189bc33b3b8b5', 'e3f3c63cf614784fcab91673b1cdae68743dd498', 'dce98cee09dea1d1ba59f5ccf885acd91f429d72', '3956ed1f158d80396196ee1a2755bcf737755168', '1800e4865a4b404e229997aca607f6ec97b93bde', '997eb5231b9770f7b26de27c82d4165555a6ffbc', 'bc4d28a5b9be452e182f8aafd089da3024ed0477', '70bd1dcf6ee3a76b18d938da0a123c4cfbc80417', '734df5d55cbea1bd50160f2d2849fde42aaa4163', '51d26a9ac81d854cd913c6c52665a2f766fa62ec', '2aa896392f141457e30c351b8c7c64f3090b73b8', '4338be84ed976ebf8db94ce38e8a0fa162712de8', 'b35dea926ece741d140e2afe22c2d6c550c00960', 'b22aa1382688ff9226ea8e25e9b7e081e13ed855', '0d310652d710c45f9835710accb341f0e738e187']"
ssad37,"['fc27ff661b5e9940862d16ec291f569ba7e956ee', '61e87c7c83cda8ad4cd37238a8da946d0c610488', 'b3bec1c6682cea490723319a92fbb6219a9b61a3', '93e025f87c5efbdd68e258ba86b1969aec6782a7', 'e7abe4ad2f1b46d9d78d586d62450e75766b4d46', '64a09f27fa9a3913a9b62f74febe3406c1678ca4', '7ce13ffc1e4f822524ff3d640d335797cb8b31de', '2605009bb20e105b0b6aa713af73cb5ff25b16eb', 'ddfe894103e1a89d7fb0e04127ae03b378577be0', '4841773b1262bbdc04bfc4034ec1f7f0e9812814', '0771e4cc5a19438162b3f9fe3735783a2d8167a1', 'e36d0796934429e560014632138530bbbba5abd4', '3342aeabcddf554c961799d64ef48523995d2094', '6442d37a04b55359f7eef4aff61f0f6139325449', '0e2b2e6ed20867bd8b7d913d0676040f3da7aa4a']"
ssad38,"['05a0a7816d48b1cfd47077bb5402560732e676ff', '0d0960239e7896d8a65c58005c627d8803032f29', '887446a60975f45d80863996b8dbe49861dfab18', '02162956d344aa37709ca7be3555758676506159', '9ef96badd4fdede604b759b2c1044fe3b7e0deb8', '3e98726b4ebe806ea159b40ed9930af88493388a', 'd96ea8166e23f3ff4fce8c77accf9020a4c84437', '5ecdbc1596fb176bc7dc55a63ea06001ad5f0116', 'd44efca0732d12b74552736800b6dfc0e335646e', '64d69ba2b97c6960acbc9e4a7dec5090abe04dde', '253e8df7ce7e49e726dc7c56b79747fba56bd38a', '8677935682009f5ff6294a279775200868d2d343', 'd3b372d49855bd09810f091683449ab83141f3fe', '05dfba1d0db929a83e668b6ecaec98bde2b5879c', '07cc6eb8e62134e8af1a7d9f68abf1a63ffa3c26']"
ssad39,"['e6c26c455d00212cd5526518803e7b187c4aeb77', '59bf500a4f7ace4e1215fda103194c3c28aa424a', '81184ba61170c6b8006052e29b7be75e734da173', '1d85d88a365d9e29fa5e6ce53364cb5eff15ca33', '1e0ce075d69ef2ad65481e47113244d3d423c075', '241c7a21c570276c8d0111553d5218f39d94513c', '66817176f770a7bb5b5d9055d838e4d2150b3a10', '83e00a2d6c35528fa3b19b4dbd1fcb787dd1184e', '0bb7b838a1cd5b0eaca40525735db7c99eb0b317', '456ec9ad9c9d4b3ffa35c79eb4a22e1f1318fc5d', '1429b762d6d4465471e8d7537ae8e2436fa42ec9', 'e311e584f8a743cfdb7f10006f6e0e9b3fe6bb19', '09b966bea97b56aec4d83510a73229da47b66091', 'e746007ed3d7dfafda1d4de2f980783b81323d86', '4cbdb45d0307af5853d750a1c3a53df796902205']"
ssad41,"['eda788af73123fa0975d84e10cd1e67ef6b6252b', '1659c6c15ea0409249b4eb8161c5b2b5c2e1dae7', '6864bfa5fd0b4e8a928835a02f6f9282b2d3052d', '6c6d20afc01bcde104555d0fbc916e4b7c334e8f', '84a087f25e0c55f6962386468ff5f8eec4d8c675', 'ed95acd8f7ca7a4d7571bac8c28d58e03ca1eeb3', '521991bf442284f9ea8de256286005a283d41d9d', 'db2ca689a7ddfdab303a1c63b70b69041366029e', 'abb07bbd5f26d1165f03a779ac82820559adb933', '60ed0ece29aea5e8223f7525e050e0d650a9ce99', '990b66df403e38862c4b5ed6f74d4fa631813326', '26a25f44880b992fb946df5a6c27419343380ed4', 'e195479ad066d02ad727bb05b9177c61e2d4bb13', '00bcd84d65e26fe36d6c0b0586ff49291b204d40', 'e135f86c0ce93f01e4ad90c05da6f890117a5227']"
ssad42,"['b54bf252cf8c41089ff94ca59d25b97911054bf3', 'dba6a4adeb92fd7937c1ad8025ed257b72fd7da5', 'f8bcf5369e107428197e225bd8fb6b736049dc73', '507ae69a6501c89ca2fd9abc431b7332b014374b', '75ce2eac4d48cd3345610e7d268da07568f7aa26', 'a3ea5bc8d351f3eb222f7c1fc4a125f29f729c6e', '150916d3348220b54726596505a23bb345abe8ed', '7457f9317792516dba22e94bd5f8f10b4cd9b350', '9b358cc5df2e13d0117dcc8088c62d918b608932', '4a85cc443029447521464cb4b472e400e72090fe', '596079cdec781204ad0ca6b9235c66fd16f8e7ea', 'd095e09aef89d200faa2ca7db2229732cfb2a169', 'f1bc1bd0333f1ba574fdf9ff8212ae2050865375', 'abe4a90e27a1a810f04258f81d4eb70ffecb8d06', 'df6efaef40dc571eec29c27b99e049d3ce8a85ed']"
ssad43,"['2fe7da370d8e41754dce8292fbba337dcc0021cf', 'c667e5a6a0003e3461572af5bdee699486d8d288', 'a4acdf96885c9975c045aef1bb0a4f5b73a5b81d', 'db760f95f9ccc9400ee899175338240336a075c1', 'b0fe0f341a8792c01d3a39cf38b7fee15f2769c3', 'e10f69251446c4acb2866c57f0b2c449e7b21ec2', 'ec98b4c2496a640b6512b3918020a142cf5b9026', '2ee38b688949d45d1c5ebb62a190456e133ae27d', '8475339325baf3b98d8e0292ba22334bafe74ea7', '8d532c5cf215def93fe2584843610330b83d5766', 'e6884937c1cdb81821cc95bfc54492d7c3b7e08f', 'f5ba61cc94c9b4ce1222d51b0693a617bfad348f', '88a7b1309bb0d1ebbb6fd1f02739e3afa522451c', '06a92922cba25ae78b2d3d107f91669f175362ca', 'd66153047a440b1d1c18caa0eef0d16248637f71']"
ssad44,"['a6f9dfe9b9d7aedb63ec5f66bf08bc9ba47f15f5', '96d38d22f083308fef0a9a216922e1e8c40ff5d5', '993500fe982b84db947ae5771fa18e3567255b04', '22b84c70fa72c9ef41e4642d3ea9498924eb369a', '08ace068c1197d617c524e135e698399e3d5683f', '6e9daa13594f2cd5c75b570aced58cb437437b62', 'dca12da00ce496c72f7de97ebeeafbd4ea5d9415', 'f9e08b384ba5319d5debbcbd34fd1a130e36ac41', 'c57d596bd94c6935a87d47526406e9fbc9b41e0f', '6641bbc90b6d89ab6b38bffbce09c87ae6fa9d48', 'b9c921193ddc815b0cc9c56af78d38ceba6584c2', 'eb8cbcee07562651061f3c534f115d2884dbfbbe', 'bc50e2eb4ac91ff5d066a7a7e4123ed0252d1319', 'a642a7c024e26de26a60c0bf056b9f1622864157', 'd5777fb7486f50ad03a613de9ef8e526648f5e94']"
ssad45,"['be25f38ca54e767d9d4d3ccb280525b585344294', 'e303021ff9b72f65d2dc4d03cdb67f9fb2b59010', '4715b3e5af93b6dca3010897fd3a13c7c331d7a6', 'cb1c0b6d514eac2ef37f38188a8ef411c55fb406', '11ad1b5643bc54d29d378ef333f06a37933922f3', 'b0a25cef956fd39f2e94f0c6b5b89a1e58e43904', 'df6195797ca3bb9fc7c9138f5931ac8f122be910', '033ef6d3167b1a3b3d7e3f92a3954bc030ba402d', '5cd4c6ad6140db66faae99566e1e6bd3a0cdbd47', '193502bd543daeebc3d6ffb2fe6f1a5603d5e7d8', '09198ecaccb5339ff4075befdbc99ef37a6d80c7', '49305eb3bfd3cf46235477073d18f4bcfc84c666', '5fd8534e3f88f679d4f70c2227e3a5f129b1ad1c', 'dfd7fa497765063bde151880f09c63215e288d3f', '9af6e8ea0ba02197e9a05f6cfec039ed8e44fc42']"
ssad46,"['e6be0ab4479a465c5677bf9a732744d1627b39b5', 'e6a27a56922d2823303f9dc7fb68a52e40d01031', '670d93e9a2ca254771b65c5ec3d5e6728c8c1290', '7876d2877082c14be9ec3fc5966f052d4ea7ed79', 'cc9fcc826ae03e31b8dc14e8b3ef579c2440b4ac', '2fd0e0ed2fa878bed5098601439a8c6127f1cb25', 'a2af8caf4b2a3054fd0cb97428fbe03ce60551e8', 'a01b5acebac74e4f4c6c44fa9902d80b077131d3', '807d4210eddeb84b76992f4e5c66d5b41b2e41ec', 'e4858996b4ce71c1e58a16fb4ace4aea14a9e877', 'b0b367d715a69e859a5df58479df87843aeb8fe3', '663d11230fe8d94d861604a473b427be7c45b3e2', '0a1186742e02b8339c4230a0cd206c9cf3f5b7d5', '4835dcba1586c7e4da51fdb6c296192556696885', '2cb4ace6aedc821774e3f0d9137b4ecbaddf318c']"
ssad47,"['27bda00ee85736f09e26300951de186074281977', 'e7c1893c13fdcf3c206e906141e382d8113f64f2', '70282795b252a36ba246483faac9aa4a62f93844', 'a8d5092ad6fed911b35ac111e18c4895b62167cd', 'a9d24aa799e4a3b7f5e91a900cc39b4bb3cfd410', '7ef8d6eb156edffc09701e811a173e2d7be93523', '49b6cb419aaf18e123ba09e1bf5a5b580c06139c', '9c024cb5615e50908e093d1fc6ea9b69a2afbf2c', 'b0020547c39b23af328537f363012be126bb15ff', 'e27efcc65b7da0b64eae5af539760fdb11442025', '21a8f7d564777b7ec292486a192741228976d45b', 'fbb8606c16079a9e0a70225ed757521261841cfa', '99c74ac637b62eb90da0d0a2e32c67ac7a21ff9b', 'c4c863263cbd814e230dd77998a1a0efc47587ed', 'b0ca940846b981e1512c772678282a50976fd59c']"
ssad48,"['4d2cfde6e04605c4834eb380c278af8fd4f55b0b', '253480402312a92e0c8a78aaf46998f16d374a0c', '883dc3bdca584cdad4b9b9884322d58f2b323fbf', '1365921d2647bcde79a274b38139aed9c723eef4', '974bd40ec2b0b0c05de5dfe0ae2fcf453a6745cd', '6b40ecfda2a0dc8daab142eab6a76e904ac5f99c', '8890279e4128ef28737cc2c13360a297a60ff37c', 'a83815b84dace9060bd8344cbd8e293bb4b8cf34', '671b14621600e69dad7671448751b63e0beef494', '19dc7a8b5a62fd96d50dd211b0b65e6972307965', '02d5dbbe637be20a3e481a24e085690e7536e187', 'f1e0bc3817318a5623b0a283335e52f7b75eec87', 'ca4a3b1e1f66e45c1eeebf644def13828badbb95', 'b83f085b3a5d668125cd819b9c8daa39a2a0c1c6', '9e5076ec7f7b9901e48420971c09adddefbc0785']"
